year,start_station_id,end_station_id,n_trips,duration
2014,55,61,1196,585227
2014,55,62,98,89758
2014,55,63,425,264002
2014,55,64,638,267456
2014,55,65,663,588501
2014,55,66,247,260943
2014,55,67,272,255476
2014,55,68,315,96433
2014,55,69,1056,639351
2014,55,70,1618,1051379
2014,55,71,74,101116
2014,55,72,316,286283
2014,55,73,200,182328
2014,55,74,92,42132
2014,55,75,119,75068
2014,55,76,568,361968
2014,55,77,163,118288
2014,55,82,461,247866
2014,56,39,207,199732
2014,56,41,23,33005
2014,56,42,155,175646
2014,56,45,414,120319
2014,56,46,72,70096
2014,56,47,66,94735
2014,56,48,419,178079
2014,56,49,383,103453
2014,56,50,233,109177
2014,56,51,103,27004
2014,56,54,221,166172
2014,56,55,706,98359
2014,56,56,120,855504
2014,56,57,62,97970
2014,56,58,17,118752
2014,56,59,28,43521
2014,56,60,545,405131
2014,56,61,598,347195
2014,56,62,48,26754
2014,56,63,77,38821
2014,56,64,247,139152
2014,56,65,97,93998
2014,56,66,70,71969
2014,56,67,149,178778
2014,56,68,62,30686
2014,56,69,596,416496
2014,56,70,974,772935
2014,56,71,81,52722
2014,56,72,84,87078
2014,56,73,153,250668
2014,56,74,54,80422
2014,56,75,37,95391
2014,56,76,279,728964
2014,56,77,89,177807
2014,56,82,509,347825
2014,57,22,1,4148
2014,57,39,168,161079
2014,57,41,100,61024
2014,57,42,40,26352
2014,57,45,218,120484
2014,57,46,45,69513
2014,57,47,57,42889
2014,57,48,65,119424
2014,57,49,183,126177
2014,57,50,210,216796
2014,57,51,88,54686
2014,57,54,26,30398
2014,57,55,380,234316
2014,57,56,67,54036
2014,57,57,154,976063
2014,57,58,19,11248
2014,57,59,53,63727
2014,57,60,120,313234
2014,57,61,99,71446
2014,57,62,108,42547
2014,57,63,155,61996
2014,57,64,122,66136
2014,57,65,312,174258
2014,57,66,141,106083
2014,57,67,216,162315
2014,57,68,59,106839
2014,57,69,474,299920
2014,57,70,1529,675801
2014,57,71,91,84996
2014,57,72,224,105308
2014,57,73,60,139495
2014,57,74,202,156254
2014,57,75,56,51104
2014,57,76,142,88473
2014,57,77,284,205080
2014,57,82,29,37688
2014,58,10,1,80183
2014,58,39,245,225389
2014,58,41,11,21952
2014,58,42,9,12003
2014,58,45,28,82466
2014,58,46,20,19948
2014,58,47,91,73587
2014,58,48,5,17660
2014,58,49,20,18038
2014,58,50,80,114216
2014,58,51,7,7267
2014,58,54,6,6273
2014,58,55,17,15181
2014,58,56,31,26632
2014,58,57,46,27910
2014,58,58,122,754039
2014,58,59,44,173127
2014,58,60,49,256840
2014,58,61,24,75872
2014,58,62,18,17662
2014,58,63,14,11095
2014,58,64,56,51160
2014,58,65,121,82115
2014,58,66,93,71115
2014,58,67,66,141560
2014,58,68,34,28549
2014,58,69,130,106693
2014,58,70,243,160712
2014,58,71,58,251935
2014,58,72,67,496250
2014,58,73,33,67658
2014,58,74,53,173288
2014,58,75,59,52803
2014,58,76,130,128331
2014,58,77,102,152394
2014,58,82,12,60590
2014,59,39,158,222966
2014,59,41,24,22647
2014,59,42,8,6928
2014,59,45,29,36909
2014,59,46,22,20438
2014,59,47,69,42666
2014,59,48,126,172740
2014,59,49,62,65823
2014,59,50,60,66668
2014,59,51,10,9087
2014,59,54,18,24059
2014,59,55,354,282576
2014,59,56,41,36026
2014,59,57,142,143735
2014,59,58,27,133595
2014,59,59,104,894363
2014,59,60,75,161501
2014,59,61,44,54059
2014,59,62,18,13903
2014,59,63,36,26547
2014,59,64,58,50677
2014,59,65,265,172527
2014,59,66,141,94811
2014,59,67,92,51571
2014,59,68,203,156336
2014,59,69,81,64771
2014,59,70,454,338483
2014,59,71,59,249410
2014,59,72,209,148593
2014,59,73,20,56338
2014,59,74,118,93769
2014,59,75,35,41564
2014,59,76,138,104729
2014,59,77,247,181033
2014,59,82,8,10083
2014,60,39,357,621806
2014,60,41,403,376094
2014,60,42,317,244025
2014,60,45,234,204283
2014,60,46,185,270335
2014,60,47,148,164118
2014,60,48,286,544446
2014,60,49,206,138632
2014,60,50,1523,1575627
2014,60,51,347,218078
2014,60,54,370,449262
2014,60,55,589,571055
2014,60,56,545,354924
2014,60,57,114,148536
2014,60,58,32,113349
2014,60,59,142,293786
2014,60,60,958,4244303
2014,60,61,625,672493
2014,60,62,42,73571
2014,60,63,144,131130
2014,60,64,71,238101
2014,60,65,80,114852
2014,60,66,99,341939
2014,60,67,92,386077
2014,60,68,150,200312
2014,60,69,208,409435
2014,60,70,583,729502
2014,60,71,226,623151
2014,60,72,231,378243
2014,60,73,251,482022
2014,60,74,1954,1128312
2014,60,75,342,289165
2014,60,76,478,789449
2014,60,77,430,605789
2014,60,82,117,138566
2014,61,22,1,2525
2014,61,39,101,91776
2014,61,41,393,384888
2014,61,42,251,182655
2014,61,45,156,153268
2014,61,46,88,80145
2014,61,47,240,156349
2014,61,48,204,400554
2014,61,49,467,270738
2014,61,50,2330,1337430
2014,61,51,500,260924
2014,61,54,227,318426
2014,61,55,721,371941
2014,61,56,277,201156
2014,61,57,172,106146
2014,61,58,6,6776
2014,61,59,31,254273
2014,61,60,431,521521
2014,61,61,380,1277456
2014,61,62,343,105816
2014,61,63,582,214370
2014,61,64,108,102023
2014,61,65,321,165008
2014,61,66,73,97684
2014,61,67,78,85431
2014,61,68,255,144018
2014,61,69,501,126621
2014,61,70,746,691356
2014,61,71,125,292339
2014,61,72,84,292355
2014,61,73,95,173231
2014,61,74,1356,755089
2014,61,75,189,264411
2014,61,76,216,199547
2014,61,77,705,621193
2014,61,82,182,167833
2014,62,39,420,221417
2014,62,41,233,106617
2014,62,42,78,90350
2014,62,45,56,59073
2014,62,46,151,90694
2014,62,47,109,90072
2014,62,48,34,56546
2014,62,49,416,124253
2014,62,50,376,189683
2014,62,51,138,110730
2014,62,54,156,48561
2014,62,55,274,80669
2014,62,56,125,48544
2014,62,57,178,69697
2014,62,58,24,19947
2014,62,59,24,23566
2014,62,60,64,110733
2014,62,61,299,116233
2014,62,62,91,260866
2014,62,63,190,98323
2014,62,64,403,105543
2014,62,65,164,106241
2014,62,66,44,63524
2014,62,67,101,91597
2014,62,68,133,51979
2014,62,69,484,217761
2014,62,70,1025,493400
2014,62,71,85,52009
2014,62,72,101,63535
2014,62,73,92,163394
2014,62,74,127,63221
2014,62,75,67,24090
2014,62,76,259,212491
2014,62,77,1410,638918
2014,62,82,62,40511
2014,63,39,117,67582
2014,63,41,91,60693
2014,63,42,30,21222
2014,63,45,61,33758
2014,63,46,43,24179
2014,63,47,94,40748
2014,63,48,61,72964
2014,63,49,147,151160
2014,63,50,347,168393
2014,63,51,113,81950
2014,63,54,101,58366
2014,63,55,97,37459
2014,63,56,63,85432
2014,63,57,375,116319
2014,63,58,6,5379
2014,63,59,40,45661
2014,63,60,116,144613
2014,63,61,369,479371
2014,63,62,32,61186
2014,63,63,125,392184
2014,63,64,437,169998
2014,63,65,155,116616
2014,63,66,144,111702
2014,63,67,108,141702
2014,63,68,110,53782
2014,63,69,490,249773
2014,63,70,1200,626955
2014,63,71,112,154003
2014,63,72,83,78981
2014,63,73,47,100099
2014,63,74,271,99730
2014,63,75,32,44023
2014,63,76,246,136127
2014,63,77,194,249783
2014,63,82,30,22314
2014,64,39,140,110116
2014,64,41,156,97845
2014,64,42,47,35281
2014,64,45,89,74323
2014,64,46,116,108858
2014,64,47,269,143191
2014,64,48,169,163873
2014,64,49,244,102974
2014,64,50,563,347900
2014,64,51,116,54736
2014,64,54,93,38855
2014,64,55,578,304292
2014,64,56,123,64987
2014,64,57,193,164782
2014,64,58,46,48237
2014,64,59,64,68612
2014,64,60,124,183208
2014,64,61,145,106096
2014,64,62,202,90793
2014,64,63,374,308609
2014,64,64,220,470527
2014,64,65,315,259963
2014,64,66,76,87013
2014,64,67,131,135365
2014,64,68,228,100687
2014,64,69,702,266131
2014,64,70,871,366526
2014,64,71,129,109618
2014,64,72,85,162764
2014,64,73,66,215742
2014,64,74,253,222865
2014,64,75,179,87489
2014,64,76,304,200451
2014,64,77,1996,1249449
2014,64,82,42,39744
2014,65,39,324,225914
2014,65,41,51,54008
2014,65,42,64,69428
2014,65,45,25,28721
2014,65,46,27,30483
2014,65,47,163,123179
2014,65,48,75,76788
2014,65,49,239,225176
2014,65,50,647,601381
2014,65,51,73,74279
2014,65,54,98,120393
2014,65,55,614,507550
2014,65,56,84,73337
2014,65,57,225,123458
2014,65,58,33,26233
2014,65,59,192,256025
2014,65,60,48,71008
2014,65,61,409,235173
2014,65,62,118,96158
2014,65,63,126,187214
2014,65,64,141,106853
2014,65,65,197,642097
2014,65,66,340,211775
2014,65,67,203,175448
2014,65,68,126,102267
2014,65,69,964,350179
2014,65,70,3158,931307
2014,65,71,71,163792
2014,65,72,1107,583280
2014,65,73,38,60144
2014,65,74,221,204692
2014,65,75,53,53312
2014,65,76,324,354507
2014,65,77,373,502493
2014,65,82,51,62498
2014,66,34,1,20491
2014,66,39,616,352279
2014,66,41,27,670303
2014,66,42,46,48776
2014,66,45,81,74994
2014,66,46,43,45307
2014,66,47,210,145534
2014,66,48,78,101006
2014,66,49,93,93680
2014,66,50,126,197858
2014,66,51,98,102427
2014,66,54,24,30711
2014,66,55,289,263230
2014,66,56,146,118855
2014,66,57,174,143925
2014,66,58,59,70282
2014,66,59,118,123704
2014,66,60,62,130927
2014,66,61,71,82493
2014,66,62,63,17324440
2014,66,63,119,87573
2014,66,64,177,203839
2014,66,65,244,153356
2014,66,66,163,853445
2014,66,67,132,213886
2014,66,68,84,80898
2014,66,69,213,169640
2014,66,70,800,574973
2014,66,71,66,83075
2014,66,72,642,607829
2014,66,73,38,48206
2014,66,74,129,175820
2014,66,75,145,120142
2014,66,76,393,262597
2014,66,77,626,573894
2014,66,82,19,31380
2014,67,39,940,542632
2014,67,41,48,55465
2014,67,42,61,54432
2014,67,45,98,103252
2014,67,46,125,89175
2014,67,47,314,218164
2014,67,48,64,125603
2014,67,49,95,96130
2014,67,50,219,260286
2014,67,51,31,33013
2014,67,54,33,75539
2014,67,55,151,135099
2014,67,56,176,134062
2014,67,57,183,101521
2014,67,58,15,14020
2014,67,59,94,149201
2014,67,60,70,453466
2014,67,61,74,421336
2014,67,62,128,103171
2014,67,63,118,116551
2014,67,64,247,207703
2014,67,65,341,217684
2014,67,66,113,108602
2014,67,67,351,2538371
2014,67,68,354,214563
2014,67,69,406,286855
2014,67,70,2131,1717596
2014,67,71,174,137289
2014,67,72,359,120625
2014,67,73,68,104887
2014,67,74,236,263766
2014,67,75,204,189973
2014,67,76,1290,660340
2014,67,77,472,437883
2014,67,82,20,32458
2014,68,39,136,299833
2014,68,41,68,42401
2014,68,42,17,17644
2014,68,45,202,137219
2014,68,46,75,83820
2014,68,47,99,53895
2014,68,48,49,57872
2014,68,49,119,61425
2014,68,50,332,251760
2014,68,51,74,43631
2014,68,54,68,53110
2014,68,55,117,47306
2014,68,56,98,90486
2014,68,57,213,263131
2014,68,58,28,22205
2014,68,59,60,118609
2014,68,60,119,319144
2014,68,61,170,115736
2014,68,62,64,28406
2014,68,63,37,41427
2014,68,64,202,101552
2014,68,65,203,221812
2014,68,66,138,180400
2014,68,67,347,250404
2014,68,68,166,713648
2014,68,69,714,292421
2014,68,70,1168,448687
2014,68,71,96,82674
2014,68,72,113,120602
2014,68,73,121,184160
2014,68,74,255,171360
2014,68,75,46,32344
2014,68,76,78,98185
2014,68,77,185,160963
2014,68,82,27,20590
2014,69,39,1770,1020524
2014,69,41,97,96780
2014,69,42,136,139869
2014,69,45,140,111560
2014,69,46,163,125287
2014,69,47,232,177747
2014,69,48,172,205871
2014,69,49,115,73230
2014,69,50,529,413289
2014,69,51,416,275017
2014,69,54,53,62901
2014,69,55,525,367603
2014,69,56,217,176812
2014,69,57,1432,610524
2014,69,58,61,50606
2014,69,59,227,183538
2014,69,60,84,188124
2014,69,61,248,169637
2014,69,62,293,145842
2014,69,63,506,269188
2014,69,64,348,139925
2014,69,65,2937,1013494
2014,69,66,395,380057
2014,69,67,1000,898461
2014,69,68,417,218029
2014,69,69,241,801994
2014,69,70,54,349532
2014,69,71,104,124741
2014,69,72,387,261841
2014,69,73,35,63459
2014,69,74,447,352732
2014,69,75,165,140274
2014,69,76,360,255768
2014,69,77,614,560492
2014,69,82,212,191685
2014,70,29,1,28226
2014,70,39,618,666750
2014,70,41,581,532831
2014,70,42,764,640058
2014,70,45,457,375175
2014,70,46,151,121555
2014,70,47,349,244570
2014,70,48,693,768584
2014,70,49,636,462850
2014,70,50,1734,1480644
2014,70,51,1536,969771
2014,70,54,791,523797
2014,70,55,1807,1261987
2014,70,56,625,617761
2014,70,57,663,305390
2014,70,58,95,73739
2014,70,59,173,169813
2014,70,60,701,871715
2014,70,61,862,484579
2014,70,62,618,288693
2014,70,63,1104,598935
2014,70,64,577,312564
2014,70,65,1083,400289
2014,70,66,397,426006
2014,70,67,782,630357
2014,70,68,1231,586826
2014,70,69,53,121827
2014,70,70,256,1556746
2014,70,71,198,217897
2014,70,72,358,284019
2014,70,73,249,281782
2014,70,74,1557,1193366
2014,70,75,626,539372
2014,70,76,640,456783
2014,70,77,1620,1564338
2014,70,82,558,525493
2014,71,39,162,228577
2014,71,41,98,64932
2014,71,42,168,100052
2014,71,45,124,84473
2014,71,46,172,232604
2014,71,47,141,99947
2014,71,48,73,261847
2014,71,49,61,41569
2014,71,50,260,447101
2014,71,51,66,67273
2014,71,54,45,47304
2014,71,55,72,62465
2014,71,56,147,81195
2014,71,57,124,52492
2014,71,58,48,48108
2014,71,59,61,149836
2014,71,60,331,755262
2014,71,61,102,83804
2014,71,62,161,111269
2014,71,63,303,130086
2014,71,64,190,113646
2014,71,65,277,217917
2014,71,66,93,140016
2014,71,67,290,536628
2014,71,68,147,77018
2014,71,69,318,191546
2014,71,70,523,565531
2014,71,71,273,3283397
2014,71,72,177,139016
2014,71,73,153,248862
2014,71,74,168,234446
2014,71,75,216,222576
2014,71,76,131,350018
2014,71,77,265,266104
2014,71,82,184,111479
2014,72,39,283,686381
2014,72,41,150,103629
2014,72,42,39,34643
2014,72,45,107,116573
2014,72,46,80,87605
2014,72,47,84,69984
2014,72,48,74,186016
2014,72,49,34,31620
2014,72,50,108,237896
2014,72,51,14,12235
2014,72,54,41,36313
2014,72,55,188,132881
2014,72,56,122,92304
2014,72,57,137,50278
2014,72,58,54,145824
2014,72,59,273,180109
2014,72,60,265,546293
2014,72,61,53,73401
2014,72,62,83,61855
2014,72,63,56,49163
2014,72,64,130,117110
2014,72,65,1149,609102
2014,72,66,487,252335
2014,72,67,431,403785
2014,72,68,76,46415
2014,72,69,179,193429
2014,72,70,429,287991
2014,72,71,91,89107
2014,72,72,249,2101536
2014,72,73,72,183292
2014,72,74,148,220329
2014,72,75,78,58363
2014,72,76,341,429182
2014,72,77,379,437315
2014,72,82,37,34286
2014,73,39,335,706493
2014,73,41,314,107598
2014,73,42,135,98896
2014,73,45,339,152032
2014,73,46,105,79041
2014,73,47,129,118953
2014,73,48,53,128638
2014,73,49,126,108382
2014,73,50,258,630319
2014,73,51,576,384761
2014,73,54,72,72823
2014,73,55,235,148439
2014,73,56,428,222130
2014,73,57,70,106416
2014,73,58,23,126031
2014,73,59,35,48925
2014,73,60,209,565511
2014,73,61,303,387524
2014,73,62,99,63825
2014,73,63,81,45080
2014,73,64,105,122804
2014,73,65,130,163224
2014,73,66,87,233190
2014,73,67,130,195038
2014,73,68,100,110981
2014,73,69,288,387320
2014,73,70,577,596527
2014,73,71,185,216885
2014,73,72,97,176563
2014,73,73,213,1571836
2014,73,74,196,133010
2014,73,75,102,206951
2014,73,76,381,334638
2014,73,77,1203,849836
2014,73,82,50,70800
2014,74,39,145,128171
2014,74,41,74,31908
2014,74,42,169,45667
2014,74,45,49,50733
2014,74,46,71,75402
2014,74,47,74,51495
2014,74,48,629,324767
2014,74,49,221,58073
2014,74,50,74,270803
2014,74,51,401,101860
2014,74,54,568,287278
2014,74,55,101,34456
2014,74,56,23,110912
2014,74,57,96,76081
2014,74,58,20,96303
2014,74,59,51,84217
2014,74,60,1293,1384290
2014,74,61,1774,1038773
2014,74,62,53,71286
2014,74,63,271,217193
2014,74,64,334,207810
2014,74,65,327,312759
2014,74,66,79,115547
2014,74,67,117,196653
2014,74,68,257,202320
2014,74,69,1067,773387
2014,74,70,1835,1404220
2014,74,71,84,116582
2014,74,72,83,111987
2014,74,73,124,175389
2014,74,74,355,2025641
2014,74,75,183,187544
2014,74,76,237,267835
2014,74,77,117,241255
2014,74,82,223,201356
2014,75,39,386,348163
2014,75,41,75,70213
2014,75,42,219,213997
2014,75,45,255,96215
2014,75,46,59,45341
2014,75,47,98,38916
2014,75,48,121,178390
2014,75,49,130,51027
2014,75,50,295,369078
2014,75,51,168,96727
2014,75,54,199,149274
2014,75,55,143,48257
2014,75,56,21,53861
2014,75,57,119,80810
2014,75,58,42,36482
2014,75,59,34,27786
2014,75,60,241,513994
2014,75,61,165,119997
2014,75,62,31,63601
2014,75,63,52,13664
2014,75,64,135,65863
2014,75,65,67,71625
2014,75,66,267,236367
2014,75,67,224,225502
2014,75,68,74,31943
2014,75,69,168,144191
2014,75,70,494,459977
2014,75,71,257,338353
2014,75,72,210,129992
2014,75,73,57,74996
2014,75,74,154,97984
2014,75,75,158,739782
2014,75,76,543,503871
2014,75,77,64,99394
2014,75,82,128,59195
2014,76,7,1,66748
2014,76,25,1,23661
2014,76,39,114,438968
2014,76,41,143,89873
2014,76,42,173,564324
2014,76,45,162,163652
2014,76,46,130,128324
2014,76,47,62,71111
2014,76,48,102,317859
2014,76,49,163,98533
2014,76,50,534,610289
2014,76,51,68,54396
2014,76,54,186,191163
2014,76,55,675,354211
2014,76,56,273,115936
2014,76,57,102,157335
2014,76,58,96,224141
2014,76,59,112,131340
2014,76,60,432,1073637
2014,76,61,191,167183
2014,76,62,142,87407
2014,76,63,192,109293
2014,76,64,267,142084
2014,76,65,333,247493
2014,76,66,301,341583
2014,76,67,1021,753138
2014,76,68,74,100530
2014,76,69,552,300208
2014,76,70,1477,938919
2014,76,71,84,309643
2014,76,72,281,216419
2014,76,73,188,219582
2014,76,74,329,258120
2014,76,75,228,189723
2014,76,76,356,2725817
2014,76,77,352,628049
2014,76,82,83,85116
2014,77,39,332,341490
2014,77,41,157,65395
2014,77,42,367,200501
2014,77,45,484,143376
2014,77,46,102,81675
2014,77,47,16,56905
2014,77,48,119,173909
2014,77,49,153,93878
2014,77,50,771,607537
2014,77,51,163,70499
2014,77,54,146,105336
2014,77,55,256,90421
2014,77,56,147,80941
2014,77,57,200,137699
2014,77,58,65,96955
2014,77,59,127,100003
2014,77,60,593,943374
2014,77,61,709,460912
2014,77,62,499,178849
2014,77,63,119,65979
2014,77,64,1875,773758
2014,77,65,342,309079
2014,77,66,256,272276
2014,77,67,258,277337
2014,77,68,224,117506
2014,77,69,636,434704
2014,77,70,1438,936618
2014,77,71,84,294395
2014,77,72,271,156704
2014,77,73,484,306120
2014,77,74,361,516467
2014,77,75,55,235693
2014,77,76,233,424276
2014,77,77,218,1081443
2014,77,82,258,141631
2014,80,2,10,14222
2014,80,3,3,3944
2014,80,4,5,5275
2014,80,5,5,5654
2014,80,6,35,30923
2014,80,7,6,13920
2014,80,9,52,64491
2014,80,10,11,12715
2014,80,11,4,4589
2014,80,12,1,969
2014,80,13,10,9644
2014,80,14,50,57872
2014,80,16,10,13204
2014,80,36,1,169308
2014,80,80,51,103665
2014,80,84,265,198008
2014,82,39,48,40974
2014,82,41,210,54735
2014,82,42,81,31577
2014,82,45,34,19068
2014,82,46,29,45492
2014,82,47,70,36077
2014,82,48,26,120624
2014,82,49,122,48035
2014,82,50,99,142597
2014,82,51,70,25412
2014,82,54,162,114377
2014,82,55,341,154073
2014,82,56,498,147607
2014,82,57,46,37807
2014,82,58,4,5669
2014,82,59,5,7071
2014,82,60,117,415904
2014,82,61,236,190488
2014,82,62,25,25078
2014,82,63,32,23067
2014,82,64,56,42117
2014,82,65,28,34964
2014,82,66,37,40204
2014,82,67,40,39600
2014,82,68,39,45940
2014,82,69,343,314848
2014,82,70,729,740886
2014,82,71,165,144145
2014,82,72,97,132831
2014,82,73,42,71495
2014,82,74,376,112907
2014,82,75,366,164145
2014,82,76,121,87132
2014,82,77,205,168445
2014,82,82,123,608830
2014,83,22,121,34207
2014,83,23,6,2397
2014,83,24,13,7848
2014,83,25,2,867
2014,83,26,2,1118
2014,83,34,2,5035
2014,83,36,1,2300
2014,83,83,21,75687
2014,84,2,285,211568
2014,84,3,117,75549
2014,84,4,12,9705
2014,84,5,4,3665
2014,84,6,78,33168
2014,84,7,27,25654
2014,84,8,9,5813
2014,84,9,69,22861
2014,84,10,9,3745
2014,84,11,28,84217
2014,84,12,42,45446
2014,84,13,7,3568
2014,84,14,12,11844
2014,84,16,5,4886
2014,84,80,296,158730
2014,84,84,97,843147
2015,2,2,55,716483
2015,2,3,186,103878
2015,2,4,894,262225
2015,2,5,176,178155
2015,2,6,494,207002
2015,2,7,355,182840
2015,2,8,73,54157
2015,2,9,222,170683
2015,2,10,106,169166
2015,2,11,315,173237
2015,2,12,113,612613
2015,2,13,194,107136
2015,2,14,7,6883
2015,2,16,57,49182
2015,2,28,2,22762
2015,2,80,13,15100
2015,2,84,131,91748
2015,3,2,175,175742
2015,3,3,122,1475285
2015,3,4,20,12264
2015,3,5,13,4279
2015,3,6,33,35479
2015,3,7,26,31803
2015,3,8,7,251375
2015,3,9,9,7639
2015,3,10,14,10010
2015,3,11,28,25437
2015,3,12,18,717154
2015,3,13,5,3819
2015,3,14,17,13572
2015,3,16,6,4459
2015,3,28,2,16600
2015,3,80,4,5656
2015,3,84,5,3001
2015,4,2,864,815976
2015,4,3,14,5697
2015,4,4,87,294285
2015,4,5,4,1613
2015,4,6,13,14471
2015,4,7,27,28771
2015,4,8,23,9246
2015,4,9,5,3836
2015,4,10,12,7002
2015,4,11,12,7317
2015,4,12,139,68939
2015,4,13,4,7888
2015,4,14,154,38144
2015,4,16,14,12134
2015,4,80,5,7572
2015,4,84,2,2327
2015,5,2,196,58630
2015,5,3,7,11915
2015,5,4,12,19636
2015,5,5,19,54447
2015,5,6,20,17220
2015,5,7,24,11139
2015,5,8,14,106436
2015,5,9,4,3166
2015,5,10,11,8758
2015,5,11,13,302799
2015,5,12,35,16594
2015,5,13,10,57879
2015,5,14,9,13555
2015,5,16,9,5768
2015,5,80,7,7611
2015,5,84,2,898
2015,6,2,416,174870
2015,6,3,36,52976
2015,6,4,5,6486
2015,6,5,18,6653
2015,6,6,65,1282228
2015,6,7,26,24132
2015,6,8,22,15518
2015,6,9,98,286765
2015,6,10,28,16697
2015,6,11,22,28320
2015,6,12,10,6827
2015,6,13,61,13822
2015,6,14,32,11350
2015,6,16,16,17600
2015,6,80,58,38074
2015,6,84,38,28149
2015,7,2,164,140574
2015,7,3,18,33954
2015,7,4,21,15634
2015,7,5,24,21436
2015,7,6,28,15898
2015,7,7,44,128145
2015,7,8,33,19317
2015,7,9,38,32672
2015,7,10,24,11158
2015,7,11,39,11450
2015,7,12,9,7504
2015,7,13,24,17630
2015,7,14,14,10330
2015,7,16,85,35878
2015,7,80,1,30751
2015,7,84,16,8971
2015,8,2,55,39459
2015,8,3,11,154736
2015,8,4,10,76231
2015,8,5,4,2736
2015,8,6,45,36389
2015,8,7,35,16600
2015,8,8,39,186170
2015,8,9,31,24853
2015,8,10,13,5384
2015,8,11,10,4315
2015,8,12,3,3209
2015,8,13,23,13843
2015,8,14,9,10542
2015,8,16,20,130325
2015,8,80,1,973
2015,8,84,2,911
2015,9,2,223,182962
2015,9,3,23,32694
2015,9,4,4,2723
2015,9,5,14,13026
2015,9,6,111,77181
2015,9,7,27,441380
2015,9,8,41,48069
2015,9,9,40,254896
2015,9,10,34,19784
2015,9,11,26,29691
2015,9,12,14,10752
2015,9,13,25,19154
2015,9,14,14,15420
2015,9,16,4,3783
2015,9,80,4,2111
2015,9,84,29,12926
2015,10,2,155,85093
2015,10,3,32,18155
2015,10,4,12,17113
2015,10,5,13,7261
2015,10,6,25,19301
2015,10,7,14,9895
2015,10,8,28,15138
2015,10,9,29,69230
2015,10,10,43,107101
2015,10,11,13,24915
2015,10,12,12,5913
2015,10,13,11,8657
2015,10,14,4,2188
2015,10,16,39,19723
2015,10,80,6,7140
2015,10,84,3,1119
2015,11,2,533,294488
2015,11,3,10,5819
2015,11,4,10,6412
2015,11,5,3,13908
2015,11,6,28,21922
2015,11,7,20,19706
2015,11,8,16,6885
2015,11,9,46,39408
2015,11,10,9,11822
2015,11,11,47,311458
2015,11,12,11,17496
2015,11,13,21,14047
2015,11,14,5,9608
2015,11,16,20,26247
2015,11,28,2,36968
2015,11,76,1,29942
2015,11,80,9,11630
2015,11,84,7,4404
2015,12,2,62,46821
2015,12,3,25,20876
2015,12,4,86,39291
2015,12,5,12,6037
2015,12,6,22,15088
2015,12,7,16,5929
2015,12,8,11,9608
2015,12,9,16,16615
2015,12,10,7,6445
2015,12,11,12,19078
2015,12,12,18,59855
2015,12,13,32,12264
2015,12,14,4,3153
2015,12,16,4,5944
2015,12,80,2,1699
2015,12,84,6,3813
2015,13,2,197,99304
2015,13,3,2,721
2015,13,4,6,6143
2015,13,5,11,5075
2015,13,6,55,12052
2015,13,7,32,25943
2015,13,8,38,21965
2015,13,9,55,108072
2015,13,10,16,11068
2015,13,11,45,19283
2015,13,12,39,15173
2015,13,13,34,185065
2015,13,14,5,3729
2015,13,16,4,2313
2015,13,80,17,12401
2015,13,84,4,1597
2015,14,2,13,9202
2015,14,3,14,14135
2015,14,4,134,31818
2015,14,5,6,20852
2015,14,6,59,88610
2015,14,7,29,20866
2015,14,8,10,103978
2015,14,9,16,18243
2015,14,10,2,898
2015,14,11,3,2471
2015,14,12,9,12693
2015,14,13,7,5887
2015,14,14,80,395373
2015,14,16,3,3104
2015,14,80,24,28715
2015,14,84,21,13933
2015,16,2,77,82413
2015,16,3,10,8156
2015,16,4,6,5750
2015,16,5,6,5227
2015,16,6,12,10687
2015,16,7,107,184240
2015,16,8,31,29920
2015,16,9,5,4520
2015,16,10,41,16293
2015,16,11,18,58998
2015,16,12,12,8817
2015,16,13,12,9024
2015,16,14,2,1832
2015,16,16,31,132231
2015,16,80,1,1096
2015,21,21,10,79404
2015,21,22,18,5792
2015,21,23,4,3658
2015,21,24,5,697
2015,21,25,5,11153
2015,21,26,2,10835
2015,21,34,1,2761
2015,21,35,7,29704
2015,21,37,1,5343
2015,21,83,1,727
2015,22,21,36,14945
2015,22,22,49,419122
2015,22,23,67,13859
2015,22,24,9,15570
2015,22,25,292,357759
2015,22,26,179,148032
2015,22,34,13,30483
2015,22,35,1,2650
2015,22,38,1,2132
2015,22,83,85,41096
2015,23,21,5,3986
2015,23,22,14,13896
2015,23,23,27,127206
2015,23,24,14,6412
2015,23,25,11,10506
2015,23,26,12,17212
2015,23,37,1,12731
2015,23,38,1,1860
2015,23,83,6,20253
2015,24,21,7,6383
2015,24,22,13,120548
2015,24,23,14,6310
2015,24,24,19,64943
2015,24,25,10,7494
2015,24,26,2,3360
2015,24,34,1,1983
2015,24,35,2,6211
2015,25,21,1,6388
2015,25,22,301,263494
2015,25,23,6,5549
2015,25,24,13,14917
2015,25,25,42,87532
2015,25,26,2,2523
2015,25,34,18,28051
2015,25,35,1,2290
2015,25,36,1,2872
2015,25,37,1,4894
2015,26,21,2,1992
2015,26,22,95,544869
2015,26,23,23,61412
2015,26,24,3,4004
2015,26,25,2,6966
2015,26,26,5,192921
2015,26,83,1,6321
2015,27,27,53,261829
2015,27,28,919,483286
2015,27,29,8,16428
2015,27,30,27,11866
2015,27,31,42,45059
2015,27,32,34,186984
2015,27,33,43,44031
2015,27,36,4,9767
